iter	MultiClass
1576	0.5487705931
1577	0.5484518455
1578	0.5481056483
1579	0.5477690518
1580	0.5474468812
1581	0.5469258677
1582	0.5465854248
1583	0.5460396574
1584	0.5456633732
1585	0.5451858984
1586	0.5449060589
1587	0.5444905932
1588	0.5440003322
1589	0.5435238727
1590	0.5431924038
1591	0.5426971687
1592	0.5423096562
1593	0.5420442106
1594	0.5417381254
1595	0.5413669405
1596	0.5409779473
1597	0.5406583087
1598	0.540398183
1599	0.5400300355
1600	0.5397273077
1601	0.5393664929
1602	0.5389376658
1603	0.5385364981
1604	0.5382688965
1605	0.5380320243
1606	0.5377390554
1607	0.5374118678
1608	0.5370875594
1609	0.536794631
1610	0.5362982688
1611	0.5360349032
1612	0.5355974976
1613	0.535344631
1614	0.5351304118
1615	0.5347825065
1616	0.5345007663
1617	0.5340178093
1618	0.5335353996
1619	0.5331581987
1620	0.5328444568
1621	0.5325993987
1622	0.5322044646
1623	0.5319256375
1624	0.5316459303
1625	0.5313919919
1626	0.5310122371
1627	0.5306103413
1628	0.5302840167
1629	0.5299564043
1630	0.5296406346
1631	0.5293852123
1632	0.5290968252
1633	0.5287421608
1634	0.5285123045
1635	0.5281967995
1636	0.5278803822
1637	0.5275740719
1638	0.5271709966
1639	0.5269182427
1640	0.5264174342
1641	0.5260604974
1642	0.5257326295
1643	0.5254413159
1644	0.5252337052
1645	0.5249884207
1646	0.5244762147
1647	0.5241682071
1648	0.5238937282
1649	0.523533428
1650	0.5231734249
1651	0.5229455592
1652	0.5225951124
1653	0.5221810877
1654	0.5218640244
1655	0.5214327163
1656	0.5211681697
1657	0.5208662995
1658	0.5206254343
1659	0.5203287084
1660	0.5200178326
1661	0.519680564
1662	0.5193296205
1663	0.5190186093
1664	0.5187421127
1665	0.5184244863
1666	0.5180782042
1667	0.5177464674
1668	0.5173288791
1669	0.5170330079
1670	0.5167914793
1671	0.5164238613
1672	0.5160939413
1673	0.5157840621
1674	0.5153976812
1675	0.5146355096
1676	0.5143894663
1677	0.5140985095
1678	0.5138628462
1679	0.5134748102
1680	0.5131275986
1681	0.512758859
1682	0.5124588294
1683	0.5121475693
1684	0.5117420229
1685	0.5114683015
1686	0.5112358393
1687	0.5109616884
1688	0.5106586176
1689	0.5103152712
1690	0.5099004901
1691	0.5095488353
1692	0.5091762485
1693	0.5088131652
1694	0.5084722177
1695	0.5081541867
1696	0.5077616767
1697	0.5074167742
1698	0.5070822063
1699	0.5066670831
1700	0.5063809341
1701	0.5060827091
1702	0.5057639907
1703	0.5055324596
1704	0.505297406
1705	0.5050455724
1706	0.5048076952
1707	0.5044776063
1708	0.5041780885
1709	0.5039424841
1710	0.5037188918
1711	0.5032688932
1712	0.5030040806
1713	0.5026629963
1714	0.5023923054
1715	0.5021176019
1716	0.5018578163
1717	0.5016055635
1718	0.5013453227
1719	0.5010689746
1720	0.5008326277
1721	0.5005743454
1722	0.5003539721
1723	0.4999897424
1724	0.4997421338
1725	0.4994853454
1726	0.4991829726
1727	0.498848194
1728	0.4983519625
1729	0.4980885336
1730	0.4978423149
1731	0.4975668069
1732	0.4973301462
1733	0.4970666572
1734	0.49677148
1735	0.4965188646
1736	0.4962721092
1737	0.4960285447
1738	0.4957494725
1739	0.4952909117
1740	0.4949326877
1741	0.4945283677
1742	0.494222433
1743	0.4938571494
1744	0.4936478918
1745	0.4933726035
1746	0.4930878851
1747	0.4928547733
1748	0.4926057625
1749	0.4922257953
1750	0.4918483416
1751	0.4916274986
1752	0.4913917907
1753	0.4910884744
1754	0.4905972578
1755	0.4902344259
1756	0.4898075418
1757	0.4895220736
1758	0.4892535048
1759	0.4889523494
1760	0.4887384479
1761	0.4884287676
1762	0.4880800128
1763	0.4877605114
1764	0.4875482644
1765	0.4872964162
1766	0.4870435524
1767	0.4867791247
1768	0.4865338492
1769	0.4862107132
1770	0.4859055574
1771	0.4854341091
1772	0.4852519076
1773	0.4850246773
1774	0.4847659548
1775	0.4843335271
1776	0.484055211
1777	0.4837170988
1778	0.4834571117
1779	0.4831842624
1780	0.4828361196
1781	0.4825519325
1782	0.482289043
1783	0.482122538
1784	0.4819193184
1785	0.4816690771
1786	0.4814818417
1787	0.4811519582
1788	0.4808757727
1789	0.4806416682
1790	0.4804006224
1791	0.4802547674
1792	0.4800016224
1793	0.4797572255
1794	0.479478929
1795	0.4791228518
1796	0.4789400456
1797	0.478637387
1798	0.4784194331
1799	0.4781509337
1800	0.4777937049
1801	0.4775194034
1802	0.4772590409
1803	0.4768615611
1804	0.4764028294
1805	0.4760530118
1806	0.4758113731
1807	0.4755579351
1808	0.4753088902
1809	0.4750734029
1810	0.4748290365
1811	0.4746083288
1812	0.4741953338
1813	0.4737660807
1814	0.4735252923
1815	0.4733077572
1816	0.4730685965
1817	0.4726787252
1818	0.4724189066
1819	0.4721451591
1820	0.4717602336
1821	0.4714214344
1822	0.4711133081
1823	0.4707583104
1824	0.4705405742
1825	0.4701977754
1826	0.4699776749
1827	0.4696754728
1828	0.4693777238
1829	0.4691124776
1830	0.4688147667
1831	0.468549433
1832	0.4681935556
1833	0.4678957669
1834	0.4675184236
1835	0.4672835805
1836	0.4669973188
1837	0.4667647233
1838	0.4665481641
1839	0.4663447824
1840	0.4661308877
1841	0.4659426504
1842	0.465695637
1843	0.465467835
1844	0.4652620217
1845	0.4650659567
1846	0.464823512
1847	0.4644979052
1848	0.4642904917
1849	0.4641100655
1850	0.4637749202
1851	0.4635840253
1852	0.4632032869
1853	0.4629690818
1854	0.4627201732
1855	0.4623858437
1856	0.462160625
1857	0.4618445105
1858	0.4615783992
1859	0.4611234335
1860	0.4608336497
1861	0.4605810548
1862	0.4602208404
1863	0.4599264168
1864	0.4597199611
1865	0.4594160977
1866	0.4590936408
1867	0.4587208503
1868	0.4584932514
1869	0.4582212101
1870	0.4579951044
1871	0.4577757842
1872	0.4574720572
1873	0.4572369943
1874	0.4569116486
1875	0.4566695263
1876	0.4564482394
1877	0.4561506819
1878	0.4559576916
1879	0.4557020663
1880	0.4554895848
1881	0.455280519
1882	0.4550780285
1883	0.4548894759
1884	0.4544951534
1885	0.4543303949
1886	0.4541070062
1887	0.4538830475
1888	0.4536263444
1889	0.4533264902
1890	0.4531345169
1891	0.4529027721
1892	0.4525103943
1893	0.4522483935
1894	0.4518545599
1895	0.4515302521
1896	0.4513666753
1897	0.4511141487
1898	0.4507699072
1899	0.4504336392
1900	0.4501851114
1901	0.4499588977
1902	0.4497534468
1903	0.4495251136
1904	0.449318459
1905	0.4490837465
1906	0.4488388968
1907	0.4485162919
1908	0.4483133832
1909	0.448094368
1910	0.4477177707
1911	0.4473852991
1912	0.4470802004
1913	0.4468329211
1914	0.4465926666
1915	0.4463741345
1916	0.4458968013
1917	0.4455731724
1918	0.4453945112
1919	0.4451109589
1920	0.4448773107
1921	0.4445416961
1922	0.4443035465
1923	0.4439894637
1924	0.4437624151
1925	0.4435585971
1926	0.4433309996
1927	0.4430433282
1928	0.4428297139
1929	0.4426434924
1930	0.4424287521
1931	0.4422068212
1932	0.4420067431
1933	0.4416060187
1934	0.4413979958
1935	0.4411195163
1936	0.4409166731
1937	0.4407148575
1938	0.4404822153
1939	0.4402833458
1940	0.4400121277
1941	0.4397796018
1942	0.4395711344
1943	0.4393749909
1944	0.4391231457
1945	0.4386340582
1946	0.4383317501
1947	0.4379993811
1948	0.4378023839
1949	0.4375298686
1950	0.4373300754
1951	0.4369938768
1952	0.4367307224
1953	0.4364111399
1954	0.4361917292
1955	0.4358909063
1956	0.4354814423
1957	0.435312795
1958	0.4351064515
1959	0.4348355159
1960	0.4344921046
1961	0.4342058353
1962	0.4339678975
1963	0.4337677002
1964	0.4335484695
1965	0.4333666904
1966	0.4331585329
1967	0.4329279939
1968	0.4326591261
1969	0.4323642599
1970	0.4321378449
1971	0.4319409219
1972	0.43171311
1973	0.431412643
1974	0.4310628041
1975	0.430835796
1976	0.4305591485
1977	0.4303483548
1978	0.4301536009
1979	0.4299192257
1980	0.4296318194
1981	0.4292917747
1982	0.429096372
1983	0.428898371
1984	0.4286551032
1985	0.4284406604
1986	0.4281936798
1987	0.4279952493
1988	0.4277216868
1989	0.4275381616
1990	0.4273534035
1991	0.4271086163
1992	0.4269334568
1993	0.4267172028
1994	0.4264272217
1995	0.4262051543
1996	0.4259209643
1997	0.4256761637
1998	0.4254262383
1999	0.4251329041
2000	0.424931252
2001	0.4247252088
2002	0.4244815064
2003	0.4242786171
2004	0.4239590778
2005	0.4237461183
2006	0.4235335029
2007	0.4232399439
2008	0.4229996323
2009	0.4227552397
2010	0.4225205895
2011	0.4223298573
2012	0.42210519
2013	0.421937909
2014	0.4216262861
2015	0.421375314
2016	0.4210944879
2017	0.4209231722
2018	0.4207614662
2019	0.4205094673
2020	0.4202535114
2021	0.4200739827
2022	0.4198092679
2023	0.4195873199
2024	0.4193573456
2025	0.4190502463
2026	0.418873892
2027	0.4187193281
2028	0.4184743437
2029	0.4182652857
2030	0.4178354997
2031	0.4176128758
2032	0.4174072437
2033	0.4172115732
2034	0.4169309091
2035	0.4166693671
2036	0.416363337
2037	0.4161833548
2038	0.415790636
2039	0.4155236692
2040	0.4152195992
2041	0.4149918594
2042	0.4146776342
2043	0.414440616
2044	0.4142599085
2045	0.4139866559
2046	0.413736569
2047	0.4135014382
2048	0.4133118944
2049	0.4131099436
2050	0.4128530987
2051	0.4126811755
2052	0.4122338046
2053	0.4120465612
2054	0.4118464928
2055	0.4116585141
2056	0.4113938589
2057	0.4111580992
2058	0.4109378338
2059	0.4107399833
2060	0.4104553649
2061	0.4102068881
2062	0.4099748548
2063	0.4097908647
2064	0.4095432172
2065	0.4092213107
2066	0.4090131673
2067	0.4087098249
2068	0.4084649465
2069	0.4083023223
2070	0.4081726609
2071	0.4079413731
2072	0.4076840318
2073	0.407382715
2074	0.4072264632
2075	0.4070172846
2076	0.4068135976
2077	0.4064832558
2078	0.4062489175
2079	0.4060629623
2080	0.4059039359
2081	0.4056988085
2082	0.4053103852
2083	0.4050202912
2084	0.4048158356
2085	0.4046190375
2086	0.4043776637
2087	0.4041869698
2088	0.403945363
2089	0.4037866448
2090	0.4035557931
2091	0.4033924051
2092	0.4032080364
2093	0.4029699529
2094	0.402722891
2095	0.402551661
2096	0.4022859578
2097	0.4020722878
2098	0.401916436
2099	0.401709817
2100	0.4014833356
2101	0.4012242446
2102	0.4010624606
2103	0.4008725252
2104	0.4006639395
2105	0.4003955372
2106	0.4000479416
2107	0.3998622476
2108	0.3997063166
2109	0.3994561102
2110	0.3993535903
2111	0.3990991631
2112	0.3988739331
2113	0.3986703
2114	0.3984966947
2115	0.3982742376
2116	0.3980638662
2117	0.3977817231
2118	0.3975977022
2119	0.3973783179
2120	0.3972063844
2121	0.3970218227
2122	0.3967713202
2123	0.3964770537
2124	0.3962325561
2125	0.3960181622
2126	0.3958353256
2127	0.3956569793
2128	0.3955090564
2129	0.395351778
2130	0.395207597
2131	0.3949315229
2132	0.3947796379
2133	0.3945702851
2134	0.3944189467
2135	0.3942310983
2136	0.3940182856
2137	0.3938693032
2138	0.3936053384
2139	0.3933371958
2140	0.3931212595
2141	0.3929289842
2142	0.3927057692
2143	0.3925153068
2144	0.3922819854
2145	0.3920733267
2146	0.3918960857
2147	0.3916986899
2148	0.3915177148
2149	0.3913864705
2150	0.3911911629
2151	0.3909747536
2152	0.3906482292
2153	0.3903975154
2154	0.3902073068
2155	0.3900307973
2156	0.3897570866
2157	0.3895201327
2158	0.3893656459
2159	0.3891516993
2160	0.388983617
2161	0.3888006855
2162	0.3885944369
2163	0.3884119609
2164	0.3882284396
2165	0.3880526829
2166	0.3878725531
2167	0.3876160435
2168	0.3874374652
2169	0.3872323698
2170	0.3870241419
2171	0.3868290578
2172	0.3866111304
2173	0.3864151716
2174	0.3861934532
2175	0.3860256511
2176	0.3857883326
2177	0.3855745226
2178	0.3853476931
2179	0.3850761726
2180	0.384801439
2181	0.3846170341
2182	0.3844486785
2183	0.3841912389
2184	0.3840258959
2185	0.3838461717
2186	0.3836802233
2187	0.3834951693
2188	0.3832355966
2189	0.383019955
2190	0.3827421795
2191	0.3826154216
2192	0.3824637994
2193	0.3823125254
2194	0.3821112932
2195	0.3819526109
2196	0.3817234654
2197	0.3814609455
2198	0.3813176707
2199	0.3811621709
2200	0.3809602849
2201	0.380771706
2202	0.380600348
2203	0.3803424302
2204	0.3800949535
2205	0.3798727087
2206	0.3796792934
2207	0.3795283281
2208	0.3792701794
2209	0.3790998631
2210	0.3789121956
2211	0.37869993
2212	0.378531383
2213	0.3783998909
2214	0.3782131039
2215	0.3780658035
2216	0.3778547983
2217	0.3777143947
2218	0.3775258307
2219	0.377386235
2220	0.3772402155
2221	0.3769771849
2222	0.376832086
2223	0.3766699572
2224	0.3765105248
2225	0.3763191988
2226	0.3760034908
2227	0.3758014867
2228	0.3756554939
2229	0.3754918947
2230	0.3753194008
2231	0.3751802258
2232	0.3749847451
2233	0.3748391901
2234	0.3746763598
2235	0.3744329556
2236	0.3742502503
2237	0.3740438459
2238	0.3738200313
2239	0.3736519049
2240	0.3734701005
2241	0.3733198339
2242	0.3731013119
2243	0.3728923698
2244	0.372741276
2245	0.3725297453
2246	0.3723684292
2247	0.372148148
2248	0.3718325389
2249	0.3716330126
2250	0.3714738629
2251	0.3713199408
2252	0.3711108627
2253	0.3709182286
2254	0.3706823637
2255	0.3705244714
2256	0.3703082207
2257	0.3701330462
2258	0.3699190123
2259	0.3696711562
2260	0.3694842093
2261	0.3693168111
2262	0.3691133959
2263	0.3689479566
2264	0.3687169334
2265	0.3684576587
2266	0.3682994544
2267	0.3681000134
2268	0.3678950589
2269	0.3677126375
2270	0.3674972937
2271	0.3673265095
2272	0.3671367329
2273	0.366968183
2274	0.3667879544
2275	0.3664101534
2276	0.3662773188
2277	0.3661500783
2278	0.366007276
2279	0.3658028851
2280	0.3655748622
2281	0.3653074055
2282	0.3651034575
2283	0.3648998401
2284	0.3647065685
2285	0.3644264743
2286	0.3642671899
2287	0.3641011807
2288	0.3638738752
2289	0.3636687772
2290	0.3634946484
2291	0.3632985296
2292	0.3630781096
2293	0.3629192518
2294	0.3627911408
2295	0.362662576
2296	0.3625308371
2297	0.3623439692
2298	0.3621540285
2299	0.3619531905
2300	0.361785266
2301	0.3616174794
2302	0.3614369253
2303	0.3612831083
2304	0.3611117835
2305	0.360924847
2306	0.3607700152
2307	0.3605800351
2308	0.3604421472
2309	0.3602439318
2310	0.3600787997
2311	0.3598258786
2312	0.3596625301
2313	0.3594902947
2314	0.3593664377
2315	0.3592082846
2316	0.3590131554
2317	0.3588325225
2318	0.3586849411
2319	0.3584455582
2320	0.3582743988
2321	0.3581227498
2322	0.3579681131
2323	0.3578331826
2324	0.357693987
2325	0.3575339824
2326	0.3573643203
2327	0.3571258095
2328	0.356917648
2329	0.3566747791
2330	0.3564875019
2331	0.3563149382
2332	0.3561433459
2333	0.3560051771
2334	0.3558634522
2335	0.3556949335
2336	0.3555253963
2337	0.3553411163
2338	0.3551702317
2339	0.3550004151
2340	0.3547751587
2341	0.3546304849
2342	0.3544854933
2343	0.3543234771
2344	0.3540175001
2345	0.3538745713
2346	0.3536844496
2347	0.3535380118
2348	0.3533517725
2349	0.3531005496
2350	0.3528203787
2351	0.3526858749
2352	0.352440139
2353	0.3523112848
2354	0.3521525617
2355	0.3520188631
2356	0.3518123605
2357	0.3516139846
2358	0.3514046137
2359	0.3512068451
2360	0.3510533545
2361	0.350864057
2362	0.3506999485
2363	0.3505565029
2364	0.3503416885
2365	0.3501552522
2366	0.349944669
2367	0.349806476
2368	0.3496727802
2369	0.3495215415
2370	0.3493561098
2371	0.349185856
2372	0.3490536684
2373	0.3488851574
2374	0.3487073262
2375	0.3485472711
2376	0.3484332381
2377	0.3482497242
2378	0.3480650315
2379	0.3479165007
2380	0.3476368587
2381	0.3474787978
2382	0.3473445246
2383	0.3471870925
2384	0.3470123334
2385	0.3468349509
2386	0.3466563845
2387	0.3465267815
2388	0.3463383135
2389	0.3461236625
2390	0.3459291111
2391	0.3457542186
2392	0.3455957068
2393	0.3454010984
2394	0.3452346137
2395	0.3450339136
2396	0.3449032341
2397	0.3446829833
2398	0.3445295512
2399	0.34439764
2400	0.3442764837
2401	0.3440393841
2402	0.3439000788
2403	0.3437299539
2404	0.343599328
2405	0.343438748
2406	0.3432440033
2407	0.3431017781
2408	0.3428919649
2409	0.3427505587
2410	0.3425313571
2411	0.3423448802
2412	0.3421785368
2413	0.3420416239
2414	0.3417333575
2415	0.3415851306
2416	0.3413839101
2417	0.3412012821
2418	0.3410551695
2419	0.3409293422
2420	0.3407627257
2421	0.340600974
2422	0.3404371127
2423	0.3401137367
2424	0.3399468094
2425	0.3397617398
2426	0.3396259737
2427	0.3395060956
2428	0.3393812121
2429	0.3392291578
2430	0.3390969098
2431	0.3389205688
2432	0.3387646633
2433	0.3386480645
2434	0.3384868548
2435	0.338304467
2436	0.3381282424
2437	0.3378772664
2438	0.3377149566
2439	0.3375749059
2440	0.337377156
2441	0.3372446829
2442	0.3370879944
2443	0.3369635695
2444	0.3367562076
2445	0.3364764779
2446	0.3363446675
2447	0.3361844283
2448	0.3359817313
2449	0.3357628849
2450	0.3356316917
2451	0.3354431427
2452	0.3352501994
2453	0.3350886697
2454	0.3348557881
2455	0.3346456766
2456	0.3344824223
2457	0.3343604471
2458	0.3341588827
2459	0.3339450772
2460	0.3338087129
2461	0.3336408987
2462	0.3335172493
2463	0.3333650427
2464	0.3332486392
2465	0.3329907735
2466	0.332812453
2467	0.332700652
2468	0.3324959841
2469	0.3323567316
2470	0.3322020697
2471	0.3320790996
2472	0.3318755105
2473	0.3317100676
2474	0.3315213346
2475	0.3313944384
2476	0.331242433
2477	0.3310216497
2478	0.3309072437
2479	0.3307587396
2480	0.3306217884
2481	0.3304756026
2482	0.3303181129
2483	0.3301562719
2484	0.3300302121
2485	0.3298686569
2486	0.3296991843
2487	0.3295063042
2488	0.3293238888
2489	0.3291940757
2490	0.3290864714
2491	0.3289309301
2492	0.328750061
2493	0.3285074522
2494	0.328315295
2495	0.3282154874
2496	0.3280787751
2497	0.3279040604
2498	0.3277198708
2499	0.3275808238
2500	0.3274573898
2501	0.3272359276
2502	0.3270594072
2503	0.326893242
2504	0.3266912234
2505	0.3265598308
2506	0.3264024723
2507	0.3261621838
2508	0.3259857931
2509	0.325844396
2510	0.3257171905
2511	0.3255513296
2512	0.3253803601
2513	0.3251375608
2514	0.3249974825
2515	0.3247929935
2516	0.3246056967
2517	0.3244955033
2518	0.3243385919
2519	0.3241519653
2520	0.3239633265
2521	0.3238221619
2522	0.3236773471
2523	0.3234994661
2524	0.3232825573
2525	0.3231523796
2526	0.3229987739
2527	0.3228504214
2528	0.3226936885
2529	0.3225420123
2530	0.322316276
2531	0.3221718615
2532	0.3220485057
2533	0.3219296391
2534	0.3217959925
2535	0.3216708392
2536	0.3214744147
2537	0.3213336515
2538	0.3211902109
2539	0.3210528322
2540	0.3208962488
2541	0.3207859493
2542	0.3206337395
2543	0.3204996553
2544	0.320365612
2545	0.3202087382
2546	0.3200482888
2547	0.3199050368
2548	0.319776298
2549	0.3196304046
2550	0.3195213438
2551	0.3193512321
2552	0.3192021964
2553	0.319007814
2554	0.3188387964
2555	0.3186468869
2556	0.3185329623
2557	0.3184308456
2558	0.3182779677
2559	0.3179623425
2560	0.317755803
2561	0.3175785219
2562	0.31747019
2563	0.3173196558
2564	0.3170724954
2565	0.3169327384
2566	0.3168012604
2567	0.3166673851
2568	0.3164829654
2569	0.3162643001
2570	0.316075353
2571	0.3159578318
2572	0.3158483821
2573	0.31574563
2574	0.3156411374
2575	0.3154955859
2576	0.3152934283
2577	0.315132655
2578	0.3150186161
2579	0.3148962696
2580	0.3147752528
2581	0.3146157298
2582	0.3144839064
2583	0.3143542948
2584	0.3142081017
2585	0.314095665
2586	0.3139519346
2587	0.3137944646
2588	0.3136118522
2589	0.3134975308
2590	0.313349559
2591	0.313210597
2592	0.313085021
2593	0.3129543166
2594	0.3127860217
2595	0.3126472476
2596	0.3125110545
2597	0.3123387538
2598	0.3121500345
2599	0.3119861333
2600	0.3118100193
2601	0.3116277625
2602	0.3115074202
2603	0.3113713728
2604	0.311254574
2605	0.3111332222
2606	0.3109939948
2607	0.310844493
2608	0.3106679312
2609	0.3105451633
2610	0.3104375591
2611	0.3103025706
2612	0.3101296985
2613	0.3100125544
2614	0.3098658759
2615	0.3097016201
2616	0.3095563497
2617	0.3093288322
2618	0.3091894321
2619	0.3090677303
2620	0.3089199255
2621	0.3087261447
2622	0.3085595104
2623	0.308437106
2624	0.3083088752
2625	0.3081973881
2626	0.3079779796
2627	0.3078180484
2628	0.3076698428
2629	0.307520936
2630	0.3073712547
2631	0.3072233263
2632	0.3070566782
2633	0.306846
2634	0.3066568751
2635	0.306543049
2636	0.3064504735
2637	0.3062737826
2638	0.3061390046
2639	0.3059278513
2640	0.3057262143
2641	0.3056274686
2642	0.3054982718
2643	0.3053018961
2644	0.3051835807
2645	0.3049919911
2646	0.3048418955
2647	0.3047136758
2648	0.3045637838
2649	0.3044116285
2650	0.3043128885
2651	0.304083241
2652	0.3038896298
2653	0.3037662395
2654	0.3036196535
2655	0.3034855339
2656	0.3033616963
2657	0.3032375035
2658	0.303083779
2659	0.3029362914
2660	0.3028263656
2661	0.3026392961
2662	0.302544424
2663	0.3024081209
2664	0.3022373439
2665	0.3020648732
2666	0.3019188196
2667	0.3017875247
2668	0.3017004582
2669	0.3015976789
2670	0.3014159726
2671	0.3012697798
2672	0.301149076
2673	0.3009719933
2674	0.3008036577
2675	0.3006889844
2676	0.3005400488
2677	0.3004316559
2678	0.3002918255
2679	0.3001650751
2680	0.3000374661
2681	0.2999035611
2682	0.2997393846
2683	0.299655096
2684	0.2995294316
2685	0.2992799571
2686	0.2990899126
2687	0.2989640127
2688	0.298761515
2689	0.2986114169
2690	0.2984235995
2691	0.2982804449
2692	0.2981561336
2693	0.2980409813
2694	0.2978763822
2695	0.2977107781
2696	0.2975984962
2697	0.2974488557
2698	0.2973283317
2699	0.2972020796
2700	0.2970875856
2701	0.2969618949
2702	0.2967978301
2703	0.2966436916
2704	0.2965266261
2705	0.2963886838
2706	0.2962893832
2707	0.2961909666
2708	0.2960690631
2709	0.295931584
2710	0.2957560107
2711	0.2956411232
2712	0.2954722634
2713	0.295339388
2714	0.2951103038
2715	0.2950101793
2716	0.294928418
2717	0.2947922083
2718	0.2946406018
2719	0.2945529604
2720	0.294417192
2721	0.2943186371
2722	0.2941639856
2723	0.294015496
2724	0.2937861048
2725	0.2936293489
2726	0.2934731346
2727	0.2933922423
2728	0.293299262
2729	0.293173305
2730	0.2930457579
2731	0.2928588987
2732	0.2927285718
2733	0.2926131978
2734	0.2925265503
2735	0.2923514856
2736	0.2922736323
2737	0.2921790083
2738	0.292039658
2739	0.2919382438
2740	0.2918489145
2741	0.2917518465
2742	0.2916385695
2743	0.2915256112
2744	0.2914190811
2745	0.2912975944
2746	0.2911925475
2747	0.2910673051
2748	0.2909180272
2749	0.2907008862
2750	0.290606027
2751	0.2904061752
2752	0.2902705878
2753	0.290140344
2754	0.2900053668
2755	0.2898874814
2756	0.2897516753
2757	0.2896527405
2758	0.2895348143
2759	0.2894129743
2760	0.2893181389
2761	0.2891673909
2762	0.2889898429
2763	0.2888853552
2764	0.2887197509
2765	0.2886090409
2766	0.2885069109
2767	0.2883459002
2768	0.2882301434
2769	0.2881427558
2770	0.2880216892
2771	0.2879027416
2772	0.2877383114
2773	0.2875762887
2774	0.2874201036
2775	0.2872911088
2776	0.2871060613
2777	0.2869453896
2778	0.2868280731
2779	0.286721408
2780	0.2865327102
2781	0.2864310361
2782	0.2862087887
2783	0.2860658022
2784	0.285948432
2785	0.2857996895
2786	0.2856283071
2787	0.2855370919
2788	0.2854035803
2789	0.2852731534
2790	0.2851793912
2791	0.2850339818
2792	0.2849109126
2793	0.284820648
2794	0.2847090453
2795	0.2845803623
2796	0.2844471048
2797	0.2842789354
2798	0.2841846827
2799	0.2840730981
2800	0.2839483489
2801	0.2838085925
2802	0.2836515351
2803	0.2834840176
2804	0.2833766878
2805	0.2832799735
2806	0.2831336836
2807	0.2830428213
2808	0.2829364552
2809	0.2828195598
2810	0.2826854279
2811	0.2825419964
2812	0.2823991637
2813	0.282297835
2814	0.2821464833
2815	0.2819970196
2816	0.2818706908
2817	0.2817777725
2818	0.2816792232
2819	0.281584957
2820	0.2814912183
2821	0.2814006633
2822	0.2812658646
2823	0.2811603473
2824	0.2810646707
2825	0.2808974742
2826	0.2807961824
2827	0.2806167022
2828	0.2805255087
2829	0.2804012045
2830	0.2803157164
2831	0.2801974536
2832	0.2801043434
2833	0.2800132788
2834	0.2799050565
2835	0.2797957177
2836	0.2796813567
2837	0.2795607591
2838	0.279388778
2839	0.2792550873
2840	0.2791140984
2841	0.2790253815
2842	0.2789150232
2843	0.2788233342
2844	0.2786914006
2845	0.2785886826
2846	0.2784733346
2847	0.2783830432
2848	0.2782696037
2849	0.2781718408
2850	0.2780751549
2851	0.2779545339
2852	0.2777505831
2853	0.2776429446
2854	0.2775229478
2855	0.2774114556
2856	0.2772840091
2857	0.2771827525
2858	0.2770648182
2859	0.2769508086
2860	0.2768308432
2861	0.2766715459
2862	0.2764971507
2863	0.2763685629
2864	0.2761447488
2865	0.2760529581
2866	0.2759771966
2867	0.2758535633
2868	0.2757192058
2869	0.2756241297
2870	0.2755335484
2871	0.2754283876
2872	0.2753193695
2873	0.2751829632
2874	0.2750952796
2875	0.2750163688
2876	0.2748580192
2877	0.2747497001
2878	0.2746449943
2879	0.2744616511
2880	0.2743284428
2881	0.2742455289
2882	0.2741270012
2883	0.2740067843
2884	0.2738853551
2885	0.2737715949
2886	0.2736636466
2887	0.2735753635
2888	0.2734683547
2889	0.2733489132
2890	0.2732401101
2891	0.2731087151
2892	0.2729949176
2893	0.2728905916
2894	0.2727834281
2895	0.2727008638
2896	0.2726099714
2897	0.2725210637
2898	0.2723725113
2899	0.2722280899
2900	0.2721375786
2901	0.2720497515
2902	0.2719501858
2903	0.2718510514
2904	0.271753138
2905	0.2716638329
2906	0.2715822462
2907	0.2714513082
2908	0.2713363091
2909	0.2712143419
2910	0.2711262423
2911	0.2710224411
2912	0.2709188038
2913	0.2708010098
2914	0.2706875154
2915	0.2705910891
2916	0.2705086475
2917	0.2703756363
2918	0.2702616007
2919	0.2701647979
2920	0.27006556
2921	0.269972607
2922	0.269864255
2923	0.2697605525
2924	0.2696395438
2925	0.2695563512
2926	0.2694347382
2927	0.2693196931
2928	0.2691915636
2929	0.2690887195
2930	0.268992608
2931	0.268889955
2932	0.2687434576
2933	0.268661486
2934	0.2685678544
2935	0.2684556053
2936	0.2683746106
2937	0.2681919698
2938	0.2680567647
2939	0.2679641712
2940	0.2678817805
2941	0.2677540324
2942	0.2676608696
2943	0.2675763453
2944	0.2674389714
2945	0.2673421612
2946	0.2672615376
2947	0.2671640104
2948	0.267092917
2949	0.2669711436
2950	0.2668653247
2951	0.2667379711
2952	0.2666572378
2953	0.2665272936
2954	0.2664195321
2955	0.2662825332
2956	0.2661991628
2957	0.266077686
2958	0.2659613579
2959	0.2658573787
2960	0.2657244942
2961	0.2655844587
2962	0.2654418372
2963	0.2653488095
2964	0.2652421133
2965	0.2651581709
2966	0.2650379689
2967	0.2649509822
2968	0.2648286664
2969	0.2647285442
2970	0.2646247789
2971	0.2645296963
2972	0.2644385441
2973	0.2642743194
2974	0.2641757711
2975	0.2640263635
2976	0.2639000022
2977	0.2638171879
2978	0.2636353256
2979	0.2634798062
2980	0.2633494293
2981	0.2632644402
2982	0.2631578399
2983	0.2630332285
2984	0.2629090612
2985	0.2627653321
2986	0.2626533062
2987	0.2625718121
